province_state,country_region,observation_date,continent,us_county,us_state,confirmed_total,deaths_total,recovered_total,confirmed_daily,deaths_daily,recovered_daily,latitude,longitude
Rhode Island,US,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-10 00:00:00+00,,,,3,0,0,3,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-11 00:00:00+00,,,,5,0,0,2,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-12 00:00:00+00,,,,5,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-13 00:00:00+00,,,,14,0,0,9,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-14 00:00:00+00,,,,20,0,0,6,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-15 00:00:00+00,,,,20,0,0,0,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-16 00:00:00+00,,,,21,0,0,1,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-17 00:00:00+00,,,,23,0,0,2,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-18 00:00:00+00,,,,33,0,0,10,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-19 00:00:00+00,,,,44,0,0,11,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-20 00:00:00+00,,,,54,0,0,10,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-21 00:00:00+00,,,,66,0,0,12,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-22 00:00:00+00,,,,83,0,0,17,0,0,41.6809,-71.5118
Rhode Island,US,2020-03-23 00:00:00+00,,,,83,0,0,0,0,0,41.6809,-71.5118
Wisconsin,US,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-10 00:00:00+00,,,,3,0,1,3,0,1,44.2685,-89.6165
Wisconsin,US,2020-03-11 00:00:00+00,,,,6,0,1,3,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-12 00:00:00+00,,,,8,0,1,2,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-13 00:00:00+00,,,,19,0,1,11,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-14 00:00:00+00,,,,27,0,1,8,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-15 00:00:00+00,,,,32,0,1,5,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-16 00:00:00+00,,,,47,0,1,15,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-17 00:00:00+00,,,,72,0,1,25,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-18 00:00:00+00,,,,92,0,0,20,0,-1,44.2685,-89.6165
Wisconsin,US,2020-03-19 00:00:00+00,,,,159,0,0,67,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-20 00:00:00+00,,,,207,3,0,48,3,0,44.2685,-89.6165
Wisconsin,US,2020-03-21 00:00:00+00,,,,282,4,0,75,1,0,44.2685,-89.6165
Wisconsin,US,2020-03-22 00:00:00+00,,,,381,4,0,99,0,0,44.2685,-89.6165
Wisconsin,US,2020-03-23 00:00:00+00,,,,381,4,0,0,0,0,44.2685,-89.6165
Connecticut,US,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-10 00:00:00+00,,,,2,0,0,2,0,0,41.5978,-72.7554
Connecticut,US,2020-03-11 00:00:00+00,,,,3,0,0,1,0,0,41.5978,-72.7554
Connecticut,US,2020-03-12 00:00:00+00,,,,5,0,0,2,0,0,41.5978,-72.7554
Connecticut,US,2020-03-13 00:00:00+00,,,,11,0,0,6,0,0,41.5978,-72.7554
Connecticut,US,2020-03-14 00:00:00+00,,,,22,0,0,11,0,0,41.5978,-72.7554
Connecticut,US,2020-03-15 00:00:00+00,,,,24,0,0,2,0,0,41.5978,-72.7554
Connecticut,US,2020-03-16 00:00:00+00,,,,30,0,0,6,0,0,41.5978,-72.7554
Connecticut,US,2020-03-17 00:00:00+00,,,,68,0,0,38,0,0,41.5978,-72.7554
Connecticut,US,2020-03-18 00:00:00+00,,,,68,0,0,0,0,0,41.5978,-72.7554
Connecticut,US,2020-03-19 00:00:00+00,,,,159,2,0,91,2,0,41.5978,-72.7554
Connecticut,US,2020-03-20 00:00:00+00,,,,194,3,0,35,1,0,41.5978,-72.7554
Connecticut,US,2020-03-21 00:00:00+00,,,,194,4,0,0,1,0,41.5978,-72.7554
Connecticut,US,2020-03-22 00:00:00+00,,,,223,5,0,29,1,0,41.5978,-72.7554
Connecticut,US,2020-03-23 00:00:00+00,,,,223,5,0,0,0,0,41.5978,-72.7554
Hawaii,US,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-10 00:00:00+00,,,,2,0,0,2,0,0,21.0943,-157.4983
Hawaii,US,2020-03-11 00:00:00+00,,,,2,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-12 00:00:00+00,,,,2,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-13 00:00:00+00,,,,2,0,0,0,0,0,21.0943,-157.4983
Hawaii,US,2020-03-14 00:00:00+00,,,,4,0,0,2,0,0,21.0943,-157.4983
Hawaii,US,2020-03-15 00:00:00+00,,,,6,0,0,2,0,0,21.0943,-157.4983
Hawaii,US,2020-03-16 00:00:00+00,,,,7,0,0,1,0,0,21.0943,-157.4983
Hawaii,US,2020-03-17 00:00:00+00,,,,10,0,0,3,0,0,21.0943,-157.4983
Hawaii,US,2020-03-18 00:00:00+00,,,,14,0,0,4,0,0,21.0943,-157.4983
Hawaii,US,2020-03-19 00:00:00+00,,,,16,0,0,2,0,0,21.0943,-157.4983
Hawaii,US,2020-03-20 00:00:00+00,,,,26,0,0,10,0,0,21.0943,-157.4983
Hawaii,US,2020-03-21 00:00:00+00,,,,37,0,0,11,0,0,21.0943,-157.4983
Hawaii,US,2020-03-22 00:00:00+00,,,,48,0,0,11,0,0,21.0943,-157.4983
Hawaii,US,2020-03-23 00:00:00+00,,,,48,0,0,0,0,0,21.0943,-157.4983
Oklahoma,US,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
Oklahoma,US,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,35.5653,-96.9289
